id,chain,dept,category,company,brand,date,productsize,productmeasure,purchasequantity,purchaseamount
86246,205,99,9908,103338333,33170,4/16/2013,16,OZ,2,2.88
86246,205,22,2201,104460040,3718,4/16/2013,121,OZ,1,4.59
86246,205,44,4401,105100050,13791,4/16/2013,18,OZ,1,6.49
86246,205,64,6401,103410030,11704,4/16/2013,72,OZ,1,6.19
86246,205,97,9753,1022033929,0,4/16/2013,1,CT,1,9.78
86246,205,56,5617,107103070,86269,4/16/2013,8,OZ,1,1.09
86246,205,8,801,105070050,20525,4/16/2013,24,OZ,1,1.29
86246,205,91,9122,107480676,4518,4/16/2013,10,OZ,2,4.38
86246,205,99,9904,1078035373,53977,4/16/2013,16,OZ,1,2.99
86246,205,21,2112,104473848,21039,4/16/2013,17.5,OZ,1,1.19
86246,205,51,5125,1071785474,11614,4/16/2013,8,OZ,1,1.7
86246,205,97,9753,10000,0,4/16/2013,1,CT,1,0.79
86246,205,99,9909,107143070,5072,4/16/2013,12,OZ,3,5.97
86246,205,59,5907,102740020,16291,4/16/2013,45,OZ,1,4.89
86246,205,9,907,107021070,69929,4/16/2013,22,OZ,1,1.98
86246,205,75,7520,104116343,5845,4/16/2013,375,CT,1,2.25
86246,205,99,9908,103338333,287,4/16/2013,80,OZ,1,2.39
86246,205,26,2622,104130343,38922,4/16/2013,15,CT,1,2.59
86246,205,44,4401,105100050,13791,4/16/2013,21.1,OZ,1,6.49
86246,205,97,9753,1021620020,0,4/16/2013,1,CT,1,1.89
86246,205,97,9753,1085092585,0,4/16/2013,1,CT,1,3.99
86246,205,58,5823,104470040,13310,4/16/2013,9,OZ,1,3.79
86246,205,7,709,109955595,25373,4/16/2013,1.3,OZ,2,13.58
86246,205,72,7214,101254616,18738,4/16/2013,18,CT,1,1.29
86246,205,99,9908,107143070,5072,4/16/2013,16,OZ,1,4.19
86246,205,26,2612,107682878,19764,4/16/2013,15,CT,1,1.39
86246,205,41,4110,103940030,71386,4/16/2013,28,OZ,1,2.49
86246,205,64,6401,101820010,12358,4/16/2013,216,OZ,1,9.99
86246,205,97,9753,1022025222,0,4/16/2013,1,CT,1,3.47
86246,205,56,5617,107980171,1748,4/16/2013,10.67,OZ,2,1.98
86246,205,16,1601,102211020,8574,4/16/2013,1,CT,1,1.09
86246,205,64,6401,101820010,12358,4/16/2013,22,OZ,1,1.29
86246,205,45,4509,1082650484,59628,4/16/2013,64,OZ,1,15.99
86246,205,21,2103,104190040,93475,4/16/2013,128,OZ,1,1.5
86246,205,8,818,103620030,14868,4/16/2013,24,OZ,1,2.89
86246,205,95,9518,102674929,6690,4/16/2013,1,CT,1,1.49
86246,205,41,4109,102880020,13972,4/16/2013,7.5,OZ,1,1.09
86246,205,56,5699,104175747,10216,4/16/2013,4.2,OZ,2,9.98
86246,205,14,1417,107402777,14200,4/16/2013,10,OZ,1,1
86246,205,63,6320,102685525,7667,4/16/2013,12,CT,6,11.22
86246,205,45,4517,105450050,1322,4/16/2013,18,OZ,1,7.99
86246,205,25,2509,107145272,29502,4/16/2013,16,OZ,1,1
86246,205,8,818,103620030,14868,4/16/2013,23.9,OZ,1,2.89
86246,205,63,6315,108793282,13877,4/16/2013,128,OZ,1,5.49
86246,205,41,4121,105070050,20525,4/16/2013,8,OZ,2,0.78
86246,205,58,5823,107367575,3012,4/16/2013,6,OZ,2,1.98
86246,205,9,911,105070050,20525,4/16/2013,1.75,OZ,1,0.99
86246,205,81,8101,102820020,11186,4/16/2013,1,CT,2,9.42
86246,205,41,4109,105100050,2820,4/16/2013,15.75,OZ,1,0.99
86246,205,19,1905,105150050,16728,4/16/2013,12,OZ,1,2.89
86246,205,8,803,107468070,21167,4/16/2013,16,OZ,1,1
86246,205,63,6328,107590070,2073,4/16/2013,24,OZ,1,3.99
86246,205,55,5552,102073525,18893,4/16/2013,48,OZ,1,5.89
86246,205,56,5616,104610040,15889,4/16/2013,7.6,OZ,1,4.69
86246,205,9,907,107518575,11221,4/16/2013,18,OZ,1,3.79
86246,205,97,9753,1022020121,0,4/16/2013,1,CT,2,8.68
86246,205,49,4901,101312010,26885,4/16/2013,28,OZ,1,3.6
86246,205,21,2118,108939686,11797,4/16/2013,16,OZ,2,2.58
86246,205,8,802,107550070,18204,4/16/2013,10,OZ,1,0.99
86246,205,58,5834,1085565181,54847,4/16/2013,12,OZ,1,3.59
86246,205,56,5615,107145272,29502,4/16/2013,16,OZ,1,4.79
86246,205,18,1898,104116343,8435,4/16/2013,4,CT,1,1.99
86246,205,9,901,104400040,3453,4/16/2013,13,OZ,1,3.79
86246,205,58,5827,107367575,3012,4/16/2013,12,OZ,1,3.49
86246,205,41,4109,105200050,19212,4/16/2013,7.75,OZ,1,1.49
86246,205,21,2117,102500020,26108,4/16/2013,67.5,OZ,1,2.89
86246,205,2,214,105150050,8604,4/16/2013,32,OZ,1,2.79
86246,205,63,6315,101116616,15266,4/16/2013,64,OZ,1,2.38
86246,205,42,4220,105070050,20525,4/16/2013,16,OZ,1,0.99
86246,205,23,2301,102920020,12168,4/16/2013,16,OZ,1,1
86246,205,9,908,107225070,12120,4/16/2013,6,OZ,1,1.29
86246,205,59,5906,104060040,26155,4/16/2013,16,OZ,1,3.49
86246,205,44,4402,103210030,15878,4/16/2013,19.5,OZ,1,6.29
86246,205,19,1905,104180040,19713,4/16/2013,32,OZ,1,2.69
86246,205,7,706,104127141,26189,4/16/2013,64,OZ,1,3.99
86246,205,59,5906,104060040,26155,4/16/2013,15,OZ,1,3.79
86246,205,51,5125,107265575,8089,4/16/2013,10.3,OZ,1,3.79
86246,205,19,1908,105150050,9189,4/16/2013,28,OZ,1,5.39
86246,205,9,908,107247070,9903,4/16/2013,10,OZ,1,2.99
86246,205,58,5835,107539373,55244,4/16/2013,16,OZ,3,5.97
86246,205,51,5126,104164646,3173,4/16/2013,14,OZ,1,4.59
86246,205,26,2609,108266585,14990,4/16/2013,30,CT,1,1
86246,205,8,807,104130343,38922,4/16/2013,28,OZ,1,2.49
86246,205,57,5704,107047070,20230,4/16/2013,24,OZ,1,2.99
86246,205,41,4108,1088439585,10793,4/16/2013,15,OZ,1,1.09
86246,205,26,2630,103600030,9787,4/16/2013,120,CT,1,2.49
86246,205,12,1203,104800040,38150,4/16/2013,3.75,OZ,2,2.38
86246,205,58,5823,107024777,6176,4/16/2013,6,OZ,1,0.99
86246,205,41,4107,105070050,20525,4/16/2013,14.5,OZ,3,2.11
86246,205,19,1908,105150050,9189,4/16/2013,18,OZ,1,3.49
86246,205,7,707,102550020,6550,4/16/2013,11.3,OZ,1,4.39
86246,205,63,6315,104130343,38922,4/16/2013,64,OZ,1,2.25
86246,205,9,907,107021070,69929,4/16/2013,11,OZ,5,6.22
86246,205,26,2620,105070050,20525,4/16/2013,51,CT,1,1.29
86246,205,6,610,107084777,11910,4/16/2013,16,OZ,1,2.49
86246,205,58,5827,107539373,55244,4/16/2013,12,OZ,1,3.59
86246,205,17,1703,105460050,6141,4/16/2013,32,OZ,1,3.29
86246,205,26,2614,103700030,514,4/16/2013,24,CT,1,6.89
86246,205,0,0,10000,0,4/16/2013,0,,5,-7.62
86246,205,58,5824,107367575,3012,4/16/2013,16,OZ,2,5
86246,205,9,922,102430020,10577,4/16/2013,25.2,OZ,1,3.5
86246,205,21,2117,107480676,10585,4/16/2013,48,OZ,1,1.25
86246,205,4,418,103400030,8247,4/16/2013,12,OZ,2,8.58
86246,205,56,5617,104130343,38922,4/16/2013,12,OZ,1,3.29
86246,205,9,907,107225070,12465,4/16/2013,20,OZ,3,9.27
86246,205,26,2614,1030800434,2964,4/16/2013,36,CT,1,3.69
86246,205,4,418,103400030,8247,4/16/2013,8.7,OZ,1,4.89
86246,205,63,6315,101116616,15266,4/16/2013,128,OZ,2,5.98
86246,205,14,1404,104360040,19809,4/16/2013,24,OZ,1,3.29
86246,205,21,2105,105200050,7054,4/16/2013,32,OZ,8,15.92
86246,205,9,902,103010030,3744,4/16/2013,16,OZ,1,4.19
86246,205,63,6312,102500020,11749,4/16/2013,59,OZ,1,2.19
86246,205,9,907,107225070,12465,4/16/2013,16,OZ,1,3.29
86246,205,19,1905,105150050,16728,4/16/2013,32,OZ,1,2.69
86246,205,9,902,103800030,17050,4/16/2013,4,OZ,2,7.98
86246,205,37,3703,105100050,2820,4/16/2013,11.5,OZ,1,1.89
86246,205,9,922,102430020,10577,4/16/2013,17,OZ,1,3
86246,205,36,3626,104900040,17186,4/16/2013,96,OZ,1,4.49
86246,205,9,922,102430020,10577,4/16/2013,8.8,OZ,1,1.99
86246,205,36,3630,101200010,13794,4/16/2013,144,OZ,1,5.49
86246,205,9,902,102410020,45518,4/16/2013,16,OZ,1,3.39
86246,205,36,3628,101200010,12029,4/16/2013,144,OZ,1,5.49
86246,205,9,902,103010030,3744,4/16/2013,15,OZ,1,4.19
86246,205,40,4001,104138747,60,4/16/2013,448,OZ,1,3.99
86246,205,9,901,108201181,12197,4/16/2013,13,OZ,1,2.09
86246,205,37,3703,105100050,2820,4/16/2013,10.5,OZ,2,3.54
86246,205,13,1306,107174070,16958,4/16/2013,5,LB,2,6.78
86246,205,36,3611,108265787,4687,4/16/2013,405.6,OZ,1,6.29
86246,205,9,908,104069747,25321,4/16/2013,2.5,OZ,1,1
86246,205,36,3618,101200010,23361,4/16/2013,20,OZ,1,1.59
86246,205,9,906,107348474,20524,4/16/2013,32,OZ,1,4.09
86246,205,37,3709,104178949,11224,4/16/2013,3,OZ,4,1.29
86246,205,9,908,107225070,2011,4/16/2013,11.5,OZ,1,1.99
86246,205,36,3601,104900040,3809,4/16/2013,67.6,OZ,1,1.79
86246,205,14,1404,104130343,38922,4/16/2013,24,OZ,1,2.29
86246,205,41,4107,102000020,10265,4/16/2013,15,OZ,2,2
86246,205,29,2920,102970020,8711,4/16/2013,4,OZ,4,6.36
86246,205,36,3632,101480010,8019,4/16/2013,128,OZ,1,3.19
86246,205,33,3307,107641070,10160,4/16/2013,1.37,OZ,2,1
86246,205,36,3601,101200010,13794,4/16/2013,144,OZ,2,10.98
86246,205,33,3303,102840020,10241,4/16/2013,10,OZ,1,4.29
86246,205,36,3601,104900040,3809,4/16/2013,42.2,OZ,1,1.19
86246,205,29,2903,106414464,3342,4/16/2013,15,OZ,1,1.5
86246,205,41,4105,104130343,38922,4/16/2013,14.5,OZ,1,0.89
86246,205,33,3304,102840020,6777,4/16/2013,4.63,OZ,1,1.49
86246,205,36,3603,104300040,26420,4/16/2013,64,OZ,6,1.5
86246,205,32,3202,107980171,1748,4/16/2013,128,OZ,1,9.79
86246,205,36,3603,104138747,60,4/16/2013,448,OZ,1,3.99
86246,205,33,3303,102840020,10241,4/16/2013,9.5,OZ,1,4.29
86246,205,36,3628,101200010,12029,4/16/2013,20,OZ,1,1.69
86246,205,33,3308,102840020,3336,4/16/2013,9.5,OZ,1,3.49
86246,205,36,3618,104900040,23359,4/16/2013,67.6,OZ,1,1.79
86246,205,33,3310,1081135383,56685,4/16/2013,4,OZ,3,6.87
86246,205,29,2903,105100050,72482,4/16/2013,14.75,OZ,1,1.49
86246,205,29,2925,101740010,47096,4/16/2013,14,OZ,1,2.49
86246,205,33,3307,108186484,7870,4/16/2013,10,OZ,1,1.99
86246,205,28,2801,104470040,3640,4/16/2013,32,OZ,1,3.59
86246,205,30,3001,105250050,5337,4/16/2013,32,OZ,1,3.79
86246,205,33,3303,104178040,19154,4/16/2013,1,OZ,3,1
86246,205,29,2925,107980171,1748,4/16/2013,80,OZ,1,3.69
86246,205,33,3308,104178040,19154,4/16/2013,1,OZ,1,0.33
86246,205,33,3303,104178040,19154,4/16/2013,3.5,OZ,1,1
86246,205,99,9908,103338333,287,4/17/2013,80,OZ,1,1.5
86246,205,31,3101,104133141,7531,4/17/2013,8,OZ,1,1.59
86246,205,51,5127,103100030,1358,4/17/2013,7.1,OZ,1,1.49
86246,205,33,3307,101030010,5740,4/17/2013,5,OZ,1,2.99
86246,205,97,9753,1022033727,0,4/17/2013,1,CT,1,3.42
86246,205,28,2806,10930090,12157,4/17/2013,128,OZ,1,6.99
86246,205,0,0,10000,20405,4/17/2013,0,,1,1.29
86246,205,30,3001,104800141,8178,4/17/2013,8,OZ,1,2.49
86246,205,51,5127,103100030,1358,4/17/2013,9.5,OZ,1,1.59
86246,205,32,3202,105150050,4307,4/17/2013,32,OZ,1,3.99
86246,205,16,1604,102200020,6021,4/17/2013,15,CT,2,2.58
86246,205,29,2905,105100050,14403,4/17/2013,14,OZ,1,1.79
86246,205,56,5607,104130343,38922,4/17/2013,8,OZ,5,9.45
86246,205,33,3303,102840020,10241,4/17/2013,10,OZ,2,8.58
86246,205,8,807,105070050,20525,4/17/2013,18,OZ,1,1.59
86246,205,33,3303,102840020,10241,4/17/2013,9.5,OZ,2,8.58
86246,205,54,5401,103800030,5618,4/17/2013,12.3,OZ,1,2.89
86246,205,32,3202,102700020,19737,4/17/2013,48,OZ,1,4.99
86246,205,9,906,107221575,20568,4/17/2013,32,OZ,1,3.29
86246,205,33,3302,105070050,20525,4/17/2013,10.5,OZ,1,1.29
86246,205,45,4509,104113040,13626,4/17/2013,64,OZ,1,8.99
86246,205,29,2924,105480050,19039,4/17/2013,14,OZ,1,2.69
86246,205,4,416,103400030,9739,4/17/2013,1.5,OZ,1,0.99
86246,205,33,3307,101030010,5740,4/17/2013,7,OZ,1,2.99
86246,205,9,901,104130343,38922,4/17/2013,12,OZ,1,2.69
86246,205,27,2712,105070050,20525,4/17/2013,80,OZ,1,2.89
86246,205,0,0,10000,0,4/17/2013,0,,2,5.72
86246,205,33,3303,104178040,19154,4/17/2013,3.5,OZ,1,1
86246,205,9,907,107763373,17614,4/17/2013,12,OZ,1,2.49
86246,205,31,3101,107967979,17087,4/17/2013,2,OZ,1,1
86246,205,6,610,1071941070,24978,4/17/2013,1.93,OZ,1,2.09
86246,205,64,6410,101820010,2510,4/17/2013,96,OZ,1,12.49
86246,205,9,907,107518575,11221,4/17/2013,15,OZ,1,3.49
86246,205,63,6315,101116616,15266,4/17/2013,64,OZ,1,2.38
86246,205,4,419,104118646,671,4/17/2013,4.67,OZ,3,6.57
86246,205,64,6401,101820010,2595,4/17/2013,288,OZ,1,15.49
86246,205,9,907,107225070,3769,4/17/2013,16,OZ,1,3.49
86246,205,22,2204,1088596787,12614,4/17/2013,20,OZ,1,1.69
86246,205,4,416,104000040,11698,4/17/2013,1.91,OZ,1,0.99
86246,205,64,6409,108500080,1949,4/17/2013,0.75,LT,1,5.49
86246,205,9,908,102560020,18051,4/17/2013,10,OZ,3,9.27
86246,205,60,6010,101800010,14029,4/17/2013,6,OZ,1,1.09
86246,205,3,311,1064420969,5345,4/17/2013,16,OZ,1,2.29
86246,205,64,6401,103410030,11704,4/17/2013,72,OZ,1,4.69
86246,205,11,1102,104480040,22777,4/17/2013,100,CT,1,1.49
86246,205,21,2117,108768484,2903,4/17/2013,60,OZ,1,3.39
86246,205,8,803,105070050,20525,4/17/2013,8,OZ,1,0.79
86246,205,64,6401,102210020,13410,4/17/2013,288,OZ,1,14.49
86246,205,9,907,107763373,17614,4/17/2013,24,OZ,1,2.89
86246,205,58,5823,107367575,3012,4/17/2013,6,OZ,1,0.99
86246,205,2,201,1064420969,5345,4/17/2013,16.5,OZ,1,2.29
86246,205,63,6340,101037414,27604,4/17/2013,5.8,OZ,1,2.99
86246,205,9,902,105070050,20525,4/17/2013,14.4,OZ,1,1.99
86246,205,26,2609,104113040,28204,4/17/2013,30,CT,1,0.89
86246,205,8,836,104130343,38922,4/17/2013,64,OZ,1,2.19
86246,205,64,6401,101820010,12358,4/17/2013,22,OZ,1,1.29
86246,205,9,907,107021070,69929,4/17/2013,24,OZ,2,2.16
86246,205,63,6305,102500020,16489,4/17/2013,13.5,OZ,1,1.69
86246,205,8,801,101300010,8164,4/17/2013,10,OZ,1,1
86246,205,64,6401,101820010,2595,4/17/2013,144,OZ,1,7.99
86246,205,9,901,103010030,3454,4/17/2013,14.2,OZ,1,3.89
86246,205,26,2617,101090010,15232,4/17/2013,1,CT,1,1.89
86246,205,3,304,104130343,38922,4/17/2013,2,OZ,1,5.39
86246,205,64,6408,1085857585,39216,4/17/2013,0.75,LT,1,3.99
86246,205,9,907,107021070,69929,4/17/2013,11,OZ,3,3.69
86246,205,58,5814,104470040,10837,4/17/2013,11.1,OZ,1,2.99
86246,205,4,418,103400030,452,4/17/2013,4.8,OZ,1,1.99
86246,205,81,8101,102610020,12599,4/17/2013,1,CT,1,5.39
86246,205,9,921,102430020,10577,4/17/2013,3,OZ,1,0.75
86246,205,18,1890,105209252,43069,4/17/2013,3,CT,1,2.79
86246,205,37,3707,104130343,38922,4/17/2013,14.5,OZ,1,0.99
86246,205,64,6401,108378383,16392,4/17/2013,72,OZ,2,18.98
86246,205,36,3618,104113040,17690,4/17/2013,144,OZ,1,3.99
86246,205,58,5814,104470040,10837,4/17/2013,10.7,OZ,2,5.98
86246,205,36,3604,107800070,16023,4/17/2013,67.6,OZ,2,2.78
86246,205,97,9753,1021010323,0,4/17/2013,1,CT,2,22.21
86246,205,36,3629,101200010,23360,4/17/2013,20,OZ,1,1.69
86246,205,26,2608,104116343,8435,4/17/2013,24,CT,1,0.99
86246,205,40,4005,107231070,1841,4/17/2013,0.91,OZ,1,3.79
86246,205,73,7308,1031254636,7853,4/17/2013,30,CT,1,1.99
86246,205,38,3801,105070050,20525,4/17/2013,5,LB,1,2.79
86246,205,58,5814,104470040,10837,4/17/2013,8.9,OZ,1,2.99
86246,205,33,3312,104130343,38922,4/17/2013,20,OZ,1,2.89
86246,205,63,6316,107342070,4529,4/17/2013,16,OZ,2,5.38
86246,205,33,3316,104178040,19154,4/17/2013,1,OZ,2,0.67
86246,205,25,2509,104130343,38922,4/17/2013,32,OZ,1,1.99
86246,205,39,3903,104300040,10654,4/17/2013,24,OZ,2,6.78
86246,205,63,6320,102685525,7667,4/17/2013,12,CT,2,3.54
86246,205,33,3321,107332171,17710,4/17/2013,13,OZ,1,3.49
86246,205,58,5812,1078533171,7796,4/17/2013,16,OZ,1,3.49
86246,205,36,3604,107800070,16023,4/17/2013,20,OZ,1,1.59
86246,205,63,6315,108793282,13877,4/17/2013,16,OZ,1,1.39
86246,205,36,3604,107800070,2829,4/17/2013,144,OZ,1,4.59
86246,205,21,2119,108079383,6926,4/17/2013,20,OZ,1,1.69
86246,205,36,3601,101200010,13794,4/17/2013,144,OZ,1,5.49
86246,205,97,9753,1020800020,0,4/17/2013,1,CT,1,4.99
86246,205,36,3630,107800070,23561,4/17/2013,67.6,OZ,1,1.79
86246,205,59,5906,103450030,10165,4/17/2013,16,OZ,1,2.69
86246,205,33,3318,107797575,27417,4/17/2013,16,OZ,1,3.49
86246,205,92,9207,1060933262,32336,4/17/2013,1,CT,1,1
86246,205,36,3627,104900040,23363,4/17/2013,67.6,OZ,1,1.79
86246,205,26,2608,104130343,38922,4/17/2013,24,CT,1,1.49
86246,205,37,3706,104119646,14582,4/17/2013,18,OZ,1,2.39
86246,205,81,8101,102820020,11186,4/17/2013,1,CT,1,3.86
86246,205,60,6011,101800010,14029,4/17/2013,16.3,OZ,1,2.29
86246,205,21,2117,107480676,10585,4/17/2013,48,OZ,1,1.25
86246,205,60,6007,101800010,14029,4/17/2013,8,OZ,1,2.69
86246,205,58,5812,105450050,1322,4/17/2013,16,OZ,1,4.29
86246,205,58,5828,107790070,9200,4/17/2013,9.6,OZ,1,3.99
86246,205,59,5907,107145272,29502,4/17/2013,16,OZ,1,0.99
86246,205,56,5620,104610040,15889,4/17/2013,8,OZ,1,4.79
86246,205,99,9904,103338333,33170,4/18/2013,16,OZ,1,2.99
86246,205,64,6401,103410030,31269,4/18/2013,288,OZ,2,21.98
86246,205,55,5559,102500020,11749,4/18/2013,27,OZ,1,3.99
86246,205,26,2628,105400050,16048,4/18/2013,6,RL,1,7.89
86246,205,99,9908,107143070,5072,4/18/2013,16,OZ,1,4.19
86246,205,64,6401,108066080,4098,4/18/2013,24,OZ,1,2.69
86246,205,8,801,105070050,20525,4/18/2013,20,OZ,1,1.29
86246,205,58,5823,104470040,13310,4/18/2013,16,OZ,1,2.99
86246,205,45,4510,103100030,1358,4/18/2013,28,OZ,1,6.99
86246,205,64,6401,103410030,11704,4/18/2013,72,OZ,1,4.69
86246,205,9,901,104400040,12885,4/18/2013,16,OZ,1,4.69
86246,205,21,2106,107958171,2795,4/18/2013,20,OZ,1,1.49
86246,205,41,4108,102880020,7907,4/18/2013,40.5,OZ,2,6.38
86246,205,64,6401,101820010,12358,4/18/2013,288,OZ,1,15.49
86246,205,6,610,1061126969,15041,4/18/2013,8.4,OZ,1,2.19
86246,205,56,5620,107145272,29502,4/18/2013,8,OZ,1,2.79
86246,205,41,4121,102700020,8612,4/18/2013,29,OZ,1,2.19
86246,205,64,6401,108382080,15073,4/18/2013,134.4,OZ,1,15.59
86246,205,9,902,103800030,17050,4/18/2013,4,OZ,1,3.99
86246,205,21,2103,108165282,5971,4/18/2013,13.5,OZ,1,1.99
86246,205,42,4220,104133141,7531,4/18/2013,16,OZ,1,1.69
86246,205,63,6320,102685525,7667,4/18/2013,12,CT,4,7.08
86246,205,5,501,101600010,85114,4/18/2013,12,OZ,1,4.19
86246,205,63,6305,101630010,95925,4/18/2013,59,OZ,4,12.76
86246,205,41,4120,105070050,20525,4/18/2013,6,OZ,1,0.5
86246,205,64,6401,107825070,17336,4/18/2013,24,OZ,2,3.38
86246,205,9,901,1068670060,6978,4/18/2013,31.7,OZ,1,2.99
86246,205,22,2201,107980171,1748,4/18/2013,96,OZ,1,1.39
86246,205,41,4121,102700020,8612,4/18/2013,10.75,OZ,1,1.19
86246,205,58,5823,107367575,3012,4/18/2013,10,OZ,1,2.5
86246,205,8,822,107287878,5119,4/18/2013,8.25,OZ,1,2.79
86246,205,25,2506,105000050,32115,4/18/2013,32,OZ,1,4.39
86246,205,55,5566,107104171,6881,4/18/2013,24,OZ,2,2.18
86246,205,63,6315,101116616,15266,4/18/2013,128,OZ,1,2.99
86246,205,9,908,102560020,18051,4/18/2013,10,OZ,1,3.09
86246,205,27,2701,101113212,491,4/18/2013,13.2,OZ,2,1.79
86246,205,2,213,107248676,9190,4/18/2013,8.5,OZ,1,0.59
86246,205,57,5704,103663232,4568,4/18/2013,16,OZ,1,2.99
86246,205,9,922,102430020,10577,4/18/2013,17,OZ,1,3
86246,205,26,2634,103600030,4139,4/18/2013,12,RL,1,10.19
86246,205,2,210,101600010,1910,4/18/2013,7.75,OZ,2,2.58
86246,205,58,5899,107117474,22410,4/18/2013,16,OZ,1,2.69
86246,205,9,907,107021070,69929,4/18/2013,11,OZ,1,1.25
86246,205,19,1908,105070050,20525,4/18/2013,18,OZ,1,2.59
86246,205,6,603,1075174676,13359,4/18/2013,12,OZ,1,3.99
86246,205,58,5812,105450050,1322,4/18/2013,16,OZ,1,4.29
86246,205,9,907,107021070,69929,4/18/2013,24,OZ,1,1.08
86246,205,19,1905,105070050,20525,4/18/2013,18,OZ,1,2.59
86246,205,8,836,104130343,38922,4/18/2013,64,OZ,1,2.19
86246,205,63,6313,107357070,8185,4/18/2013,12,OZ,1,2.39
86246,205,8,807,105070050,20525,4/18/2013,18,OZ,1,1.59
86246,205,22,2210,103700030,6947,4/18/2013,44,OZ,1,2.99
86246,205,0,0,10000,20405,4/18/2013,0,,1,1.79
86246,205,21,2103,101622919,25858,4/18/2013,17.6,OZ,1,1.39
86246,205,5,501,101600010,4009,4/18/2013,15.6,OZ,1,4.79
86246,205,26,2633,105400050,16048,4/18/2013,12,RL,1,8.19
86246,205,6,608,107007474,69306,4/18/2013,48,OZ,1,11.19
86246,205,21,2121,107640676,9356,4/18/2013,11.3,OZ,1,0.79
86246,205,27,2713,102310020,3223,4/18/2013,3.5,OZ,2,1.98
86246,205,26,2630,103600030,9787,4/18/2013,100,CT,1,1.49
86246,205,28,2804,104133141,7531,4/18/2013,26,OZ,1,1.89
86246,205,23,2301,104130343,38922,4/18/2013,13.25,OZ,1,1.29
86246,205,30,3007,107020070,11244,4/18/2013,15,OZ,1,3.49
86246,205,26,2604,107106474,15559,4/18/2013,44,CT,1,0.99
86246,205,31,3108,102460020,11990,4/18/2013,8,OZ,1,1.09
86246,205,18,1828,104815545,14363,4/18/2013,0.7,OZ,4,4
86246,205,33,3310,107448878,16705,4/18/2013,6,OZ,1,7
86246,205,26,2609,108266585,14990,4/18/2013,30,CT,1,1
86246,205,33,3307,101411313,23033,4/18/2013,7,OZ,1,5.69
86246,205,36,3601,101200010,13794,4/18/2013,20,OZ,1,1.69
86246,205,33,3303,104178040,19154,4/18/2013,3.5,OZ,1,1
86246,205,39,3903,105070050,20525,4/18/2013,24,OZ,1,2.29
86246,205,33,3303,104178040,19154,4/18/2013,1,OZ,3,0.99
86246,205,36,3618,101200010,23361,4/18/2013,50.7,OZ,1,0.99
86246,205,30,3010,104133545,43106,4/18/2013,9,OZ,1,2.19
86246,205,41,4105,104130343,38922,4/18/2013,14.5,OZ,1,1.25
86246,205,29,2925,101740010,11011,4/18/2013,32,OZ,1,3.09
86246,205,33,3312,104130343,38922,4/18/2013,20,OZ,1,2.89
86246,205,36,3630,107800070,5208,4/18/2013,50.7,OZ,1,0.99
86246,205,41,4107,102400020,4704,4/18/2013,14.5,OZ,1,1.69
86246,205,38,3801,107980171,1748,4/18/2013,4,LB,1,2.19
86246,205,36,3618,104113040,17690,4/18/2013,67.6,OZ,2,2.58
86246,205,36,3604,107800070,2829,4/18/2013,144,OZ,1,4.59
86246,205,41,4105,102700020,8612,4/18/2013,14.5,OZ,4,6.76
86246,205,35,3509,103320030,875,4/18/2013,50,OZ,1,5.99
86246,205,35,3506,103700030,3068,4/18/2013,120,OZ,1,4.99
86246,205,36,3603,104300040,26420,4/18/2013,64,OZ,3,0.75
86246,205,33,3325,102840020,21452,4/18/2013,20,OZ,1,7.99
86246,205,40,4005,107073474,25373,4/18/2013,1.1,OZ,1,3.99
86246,205,91,9122,108954080,9444,4/19/2013,27.2,OZ,2,11.38
86246,205,36,3628,101200010,12029,4/19/2013,144,OZ,3,11.97
86246,205,58,5807,104750040,2359,4/19/2013,12,OZ,1,5.59
86246,205,36,3632,104113040,17690,4/19/2013,67.6,OZ,2,2.58
86246,205,64,6409,108500080,11770,4/19/2013,0.75,LT,1,10.29
86246,205,36,3601,101200010,13794,4/19/2013,67.6,OZ,1,1.79
86246,205,26,2609,1068639060,19204,4/19/2013,30,CT,2,2
86246,205,36,3604,107800070,2829,4/19/2013,67.6,OZ,2,2.58
86246,205,97,9753,1021010424,0,4/19/2013,1,CT,1,9.08
86246,205,36,3628,101200010,12029,4/19/2013,20,OZ,1,1.69
86246,205,57,5710,1089470080,21065,4/19/2013,5.3,OZ,1,1.49
86246,205,36,3604,107297979,16095,4/19/2013,42.2,OZ,1,1.19
86246,205,70,7002,101330818,33170,4/19/2013,24,CT,1,1
86246,205,37,3708,1087694181,13478,4/19/2013,2.5,OZ,1,1
86246,205,25,2509,107145272,29502,4/19/2013,16,OZ,1,1
86246,205,37,3709,107066272,12673,4/19/2013,3,OZ,3,1
86246,205,81,8101,102610020,11320,4/19/2013,1,CT,1,3.59
86246,205,36,3630,107800070,5208,4/19/2013,20,OZ,2,3.38
86246,205,63,6315,101116616,15266,4/19/2013,64,OZ,1,2.38
86246,205,36,3604,104113040,17690,4/19/2013,67.6,OZ,2,2.58
86246,205,64,6401,108066080,4098,4/19/2013,144,OZ,1,13.49
86246,205,36,3626,104113040,17690,4/19/2013,144,OZ,1,3.99
86246,205,18,1898,1068396969,173,4/19/2013,4,CT,2,2
86246,205,36,3630,107800070,5208,4/19/2013,144,OZ,1,3.99
86246,205,64,6401,101820010,11616,4/19/2013,144,OZ,2,22.58
