Year,Product_line,Product_type,Product,Order_method_type,Retailer_country,Revenue,Planned_revenue,Product_cost,Quantity,Unit_cost,Unit_price,Gross_profit,Unit_sale_price
2005,Mountaineering Equipment,Rope,Husky Rope 50,Web,Spain,210400,197776,132696.65,1315,100.91,160,77703.35,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Special,Mexico,43040,40457.6,27144.79,269,100.91,160,15895.21,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Special,Singapore,91680,86179.2,57821.43,573,100.91,160,33858.57,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Special,United Kingdom,25600,24064,16145.6,160,100.91,160,9454.4,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Special,Switzerland,9760,9174.4,6155.51,61,100.91,160,3604.49,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Mail,United States,23520,22108.8,14833.77,147,100.91,160,8686.23,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Mail,Canada,30560,28726.4,19273.81,191,100.91,160,11286.19,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Mail,Mexico,22400,21056,14127.4,140,100.91,160,8272.6,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Mail,China,41760,39254.4,26337.51,261,100.91,160,15422.49,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Mail,Germany,43040,40457.6,27144.79,269,100.91,160,15895.21,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,E-mail,Canada,87360,82118.4,55096.86,546,100.91,160,32263.14,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,E-mail,Sweden,53600,50384,33804.85,335,100.91,160,19795.15,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,E-mail,Germany,23840,22409.6,15035.59,149,100.91,160,8804.41,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,E-mail,United Kingdom,18080,16995.2,11402.83,113,100.91,160,6677.17,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Fax,United States,137600,129344,86782.6,860,100.91,160,50817.4,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Fax,Japan,20640,19401.6,13017.39,129,100.91,160,7622.61,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Fax,Singapore,29120,27372.8,18365.62,182,100.91,160,10754.38,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Fax,France,39840,37449.6,25126.59,249,100.91,160,14713.41,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 50,Fax,Italy,137600,129344,86782.6,860,100.91,160,50817.4,150.4
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,United States,119890,112696.6,79827.81,631,126.51,190,40062.19,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,China,58520,55008.8,38965.08,308,126.51,190,19554.92,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,Australia,45600,42940.00001,30362.4,240,126.51,190,15237.6,178.9166667
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,Netherlands,50730,47686.2,33778.17,267,126.51,190,16951.83,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,France,87020,81798.8,57941.58,458,126.51,190,29078.42,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,United Kingdom,19000,17860,12651,100,126.51,190,6349,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Telephone,Austria,54530,51413.99999,36308.37,287,126.51,190,18221.63,179.1428571
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,United States,55290,52083.18,36814.41,291,126.51,190,18475.59,178.98
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Canada,34390,32326.6,22898.31,181,126.51,190,11491.69,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Mexico,40090,37684.6,26693.61,211,126.51,190,13396.39,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Korea,94240,88585.6,62748.96,496,126.51,190,31491.04,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,China,75050,70547,49971.45,395,126.51,190,25078.55,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Australia,48830,45900.2,32513.07,257,126.51,190,16316.93,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Netherlands,11780,11073.2,7843.62,62,126.51,190,3936.38,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Finland,30400,28576,20241.6,160,126.51,190,10158.4,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Denmark,36480,34291.2,24289.92,192,126.51,190,12190.08,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,France,7600,7144,5060.4,40,126.51,190,2539.6,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Germany,46550,43757,30994.95,245,126.51,190,15555.05,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,United Kingdom,22990,21610.6,15307.71,121,126.51,190,7682.29,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Sales visit,Belgium,102980,96801.2,68568.42,542,126.51,190,34411.58,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,United States,305520,287867.7333,203428.08,1608,126.51,190,102091.92,179.0222222
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Canada,120460,113232.4,80207.34,634,126.51,190,40252.66,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Mexico,73720,69296.8,49085.88,388,126.51,190,24634.12,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Brazil,95000,89537.5,63255,500,126.51,190,31745,179.075
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Japan,290700,273258,193560.3,1530,126.51,190,97139.7,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Korea,130720,122876.8,87038.88,688,126.51,190,43681.12,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,China,117230,110196.2,78056.67,617,126.51,190,39173.33,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Singapore,98990,93050.6,65911.71,521,126.51,190,33078.29,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Netherlands,64220,60366.8,42760.38,338,126.51,190,21459.62,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Sweden,8740,8215.6,5819.46,46,126.51,190,2920.54,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Finland,137940,129663.6,91846.26,726,126.51,190,46093.74,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Denmark,36670,34469.8,24416.43,193,126.51,190,12253.57,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,France,96520,90816.54547,64267.08,508,126.51,190,32252.92,178.7727273
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Germany,126540,118947.6,84255.66,666,126.51,190,42284.34,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,United Kingdom,158270,148866.9,105382.83,833,126.51,190,52887.17,178.7117647
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Switzerland,66690,63476.75456,44405.01,351,126.51,190,22284.99,180.8454546
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Austria,40090,37684.6,26693.61,211,126.51,190,13396.39,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Italy,77710,73047.4,51742.59,409,126.51,190,25967.41,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Web,Spain,139080,130851.1,92605.32,732,126.51,190,46474.68,178.7583333
2005,Mountaineering Equipment,Rope,Husky Rope 60,Special,United States,30970,29111.8,20621.13,163,126.51,190,10348.87,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Special,Mexico,26410,24825.4,17584.89,139,126.51,190,8825.11,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Special,Singapore,61560,57866.4,40989.24,324,126.51,190,20570.76,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Special,United Kingdom,7980,7501.2,5313.42,42,126.51,190,2666.58,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Special,Switzerland,5700,5472,3795.3,30,126.51,190,1904.7,182.4
2005,Mountaineering Equipment,Rope,Husky Rope 60,Mail,United States,31540,29647.6,21000.66,166,126.51,190,10539.34,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Mail,Canada,8550,8037,5692.95,45,126.51,190,2857.05,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Mail,Mexico,13300,12502,8855.7,70,126.51,190,4444.3,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Mail,China,25080,23575.2,16699.32,132,126.51,190,8380.68,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Mail,Germany,27170,25539.8,18090.93,143,126.51,190,9079.07,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,E-mail,Canada,53960,50722.4,35928.84,284,126.51,190,18031.16,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,E-mail,Sweden,25460,23932.4,16952.34,134,126.51,190,8507.66,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,E-mail,Germany,8170,7679.8,5439.93,43,126.51,190,2730.07,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,E-mail,United Kingdom,11020,10358.8,7337.58,58,126.51,190,3682.42,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,United States,44080,41435.2,29350.32,232,126.51,190,14729.68,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,Japan,12920,12144.8,8602.68,68,126.51,190,4317.32,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,Singapore,30020,28218.8,19988.58,158,126.51,190,10031.42,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,Netherlands,17860,16788.4,11891.94,94,126.51,190,5968.06,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,France,26220,24646.8,17458.38,138,126.51,190,8761.62,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 60,Fax,Italy,71060,66796.4,47314.74,374,126.51,190,23745.26,178.6
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,United States,322047.14,302723.94,211524.01,929,227.69,346.66,110523.13,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,China,238502.08,224191.68,156650.72,688,227.69,346.66,81851.36,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,Australia,135544.06,127411.26,89026.79,391,227.69,346.66,46517.27,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,Netherlands,67252.04,63216.84,44171.86,194,227.69,346.66,23080.18,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,France,199329.5,187369.5,130921.75,575,227.69,346.66,68407.75,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,United Kingdom,57892.22,54418.62,38024.23,167,227.69,346.66,19867.99,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Telephone,Austria,145597.2,136861.2,95629.8,420,227.69,346.66,49967.4,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,United States,205222.72,192909.12,134792.48,592,227.69,346.66,70430.24,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Canada,100184.74,94173.54,65802.41,289,227.69,346.66,34382.33,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Mexico,125837.58,118287.18,82651.47,363,227.69,346.66,43186.11,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Korea,257915.04,242439.84,169401.36,744,227.69,346.66,88513.68,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,China,206262.7,193886.7,135475.55,595,227.69,346.66,70787.15,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Australia,140050.64,131647.44,91986.76,404,227.69,346.66,48063.88,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Netherlands,33972.68,31934.28,22313.62,98,227.69,346.66,11659.06,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Finland,93251.54,87656.34,61248.61,269,227.69,346.66,32002.93,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Denmark,105384.64,99061.44,69217.76,304,227.69,346.66,36166.88,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,France,24266.2,22810.2,15938.3,70,227.69,346.66,8327.9,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Germany,109891.22,103297.62,72177.73,317,227.69,346.66,37713.49,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,United Kingdom,28772.78,27046.38,18898.27,83,227.69,346.66,9874.51,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Sales visit,Belgium,300554.22,282520.62,197407.23,867,227.69,346.66,103146.99,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,United States,819504.24,770333.04,538259.16,2364,227.69,346.66,281245.08,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Canada,380286.02,357468.42,249775.93,1097,227.69,346.66,130510.09,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Mexico,217355.82,204314.22,142761.63,627,227.69,346.66,74594.19,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Brazil,299860.9,281868.9,196951.85,865,227.69,346.66,102909.05,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Japan,852090.28,800963.88,559662.02,2458,227.69,346.66,292428.26,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Korea,398659,374739,261843.5,1150,227.69,346.66,136815.5,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,China,288767.78,271441.38,189665.77,833,227.69,346.66,99102.01,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Singapore,323780.44,304353.24,212662.46,934,227.69,346.66,111117.98,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Netherlands,269701.48,253519.08,177142.82,778,227.69,346.66,92558.66,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Sweden,50959.02,47901.42,33470.43,147,227.69,346.66,17488.59,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Finland,400392.3,376368.3,262981.95,1155,227.69,346.66,137410.35,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Denmark,84931.7,79835.7,55784.05,245,227.69,346.66,29147.65,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,France,330713.64,310870.44,217216.26,954,227.69,346.66,113497.38,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Germany,399698.98,375716.58,262526.57,1153,227.69,346.66,137172.41,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,United Kingdom,505083.62,474778.02,331744.33,1457,227.69,346.66,173339.29,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Switzerland,193782.94,182155.74,127278.71,559,227.69,346.66,66504.23,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Austria,139357.32,130995.72,91531.38,402,227.69,346.66,47825.94,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Italy,292234.38,274699.98,191942.67,843,227.69,346.66,100291.71,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Web,Spain,431591.7,405695.7,283474.05,1245,227.69,346.66,148117.65,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Special,United States,83891.72,78858.12,55100.98,242,227.69,346.66,28790.74,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Special,Mexico,77651.84,72992.64,51002.56,224,227.69,346.66,26649.28,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Special,Singapore,139357.32,130995.72,91531.38,402,227.69,346.66,47825.94,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Special,United Kingdom,21839.58,20529.18,14344.47,63,227.69,346.66,7495.11,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Special,Switzerland,17333,16293,11384.5,50,227.69,346.66,5948.5,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Mail,United States,87011.66,81790.86,57150.19,251,227.69,346.66,29861.47,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Mail,Canada,27386.14,25742.94,17987.51,79,227.69,346.66,9398.63,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Mail,Mexico,38132.6,35844.6,25045.9,110,227.69,346.66,13086.7,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Mail,China,72451.94,68104.74,47587.21,209,227.69,346.66,24864.73,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Mail,Germany,77998.5,73318.5,51230.25,225,227.69,346.66,26768.25,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,E-mail,Canada,131037.48,123175.08,86066.82,378,227.69,346.66,44970.66,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,E-mail,Sweden,77651.84,72992.64,51002.56,224,227.69,346.66,26649.28,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,E-mail,Germany,22186.24,20855.04,14572.16,64,227.69,346.66,7614.08,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,E-mail,United Kingdom,29812.76,28023.96,19581.34,86,227.69,346.66,10231.42,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,United States,198982.84,187043.64,130694.06,574,227.69,346.66,68288.78,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,Japan,33972.68,31934.28,22313.62,98,227.69,346.66,11659.06,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,Singapore,92904.88,87330.48,61020.92,268,227.69,346.66,31883.96,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,Netherlands,55465.6,52137.6,36430.4,160,227.69,346.66,19035.2,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,France,79731.8,74947.8,52368.7,230,227.69,346.66,27363.1,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 100,Fax,Italy,143863.9,135231.9,94491.35,415,227.69,346.66,49372.55,325.86
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,United States,211017.66,198356.16,135918.45,367,370.35,574.98,75099.21,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,China,212167.62,199437.12,136659.15,369,370.35,574.98,75508.47,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,Australia,138570.18,130255.68,89254.35,241,370.35,574.98,49315.83,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,Netherlands,89696.88,84314.88,57774.6,156,370.35,574.98,31922.28,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,France,132245.4,124310.4,85180.5,230,370.35,574.98,47064.9,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,United Kingdom,52323.18,49358.09667,33701.85,91,370.35,574.98,18621.33,542.3966667
2005,Mountaineering Equipment,Rope,Husky Rope 200,Telephone,Austria,117870.9,110994.8583,75921.75,205,370.35,574.98,41949.15,541.4383333
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,United States,295539.72,278463.4978,190359.9,514,370.35,574.98,105179.82,541.7577778
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Canada,87971.94,82693.44,56663.55,153,370.35,574.98,31308.39,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Mexico,101196.48,95124.48,65181.6,176,370.35,574.98,36014.88,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Korea,246666.42,231865.92,158880.15,429,370.35,574.98,87786.27,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,China,198368.1,186465.6,127770.75,345,370.35,574.98,70597.35,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Australia,106946.28,100743.18,68885.1,186,370.35,574.98,38061.18,541.63
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Netherlands,25874.1,24321.6,16665.75,45,370.35,574.98,9208.35,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Finland,31623.9,29726.4,20369.25,55,370.35,574.98,11254.65,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Denmark,101196.48,95124.48,65181.6,176,370.35,574.98,36014.88,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,France,18974.34,17835.84,12221.55,33,370.35,574.98,6752.79,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Germany,104071.38,97826.88,67033.35,181,370.35,574.98,37038.03,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,United Kingdom,29898.96,28104.96,19258.2,52,370.35,574.98,10640.76,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Sales visit,Belgium,266790.72,250782.72,171842.4,464,370.35,574.98,94948.32,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,United States,635352.9,599164.15,409236.75,1105,370.35,574.98,226116.15,542.23
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Canada,339813.18,319423.68,218876.85,591,370.35,574.98,120936.33,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Mexico,228267.06,214570.56,147028.95,397,370.35,574.98,81238.11,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Brazil,250116.3,235317.2375,161102.25,435,370.35,574.98,89014.05,540.9591667
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Japan,753798.78,708569.28,485528.85,1311,370.35,574.98,268269.93,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Korea,336363.3,316180.8,216654.75,585,370.35,574.98,119708.55,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,China,238616.7,224299.2,153695.25,415,370.35,574.98,84921.45,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Singapore,337513.26,317261.76,217395.45,587,370.35,574.98,120117.81,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Netherlands,195493.2,183763.2,125919,340,370.35,574.98,69574.2,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Sweden,47723.34,44859.84,30739.05,83,370.35,574.98,16984.29,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Finland,405935.88,381578.88,261467.1,706,370.35,574.98,144468.78,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Denmark,62672.82,58912.32,40368.15,109,370.35,574.98,22304.67,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,France,349587.84,328844.9066,225172.8,608,370.35,574.98,124415.04,540.8633333
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Germany,349012.86,328071.36,224802.45,607,370.35,574.98,124210.41,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,United Kingdom,431809.98,406620.1883,278132.85,751,370.35,574.98,153677.13,541.4383333
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Switzerland,171919.02,163635.3609,110734.65,299,370.35,574.98,61184.37,547.2754546
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Austria,119595.84,112619.1733,77032.8,208,370.35,574.98,42563.04,541.4383333
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Italy,329463.54,309695.04,212210.55,573,370.35,574.98,117252.99,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Web,Spain,349012.86,328071.36,224802.45,607,370.35,574.98,124210.41,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Special,United States,82797.12,77829.12,53330.4,144,370.35,574.98,29466.72,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Special,Mexico,78197.28,73505.28,50367.6,136,370.35,574.98,27829.68,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Special,Singapore,79347.24,74586.24,51108.3,138,370.35,574.98,28238.94,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Special,United Kingdom,22999.2,21619.2,14814,40,370.35,574.98,8185.2,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Special,Switzerland,14949.48,14201.98,9629.1,26,370.35,574.98,5320.38,546.23
2005,Mountaineering Equipment,Rope,Husky Rope 200,Mail,United States,79922.22,75126.72,51478.65,139,370.35,574.98,28443.57,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Mail,Canada,21274.26,19997.76,13702.95,37,370.35,574.98,7571.31,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Mail,China,68422.62,64317.12,44071.65,119,370.35,574.98,24350.97,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Mail,Germany,70147.56,65938.56,45182.7,122,370.35,574.98,24964.86,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,E-mail,Canada,117870.9,110798.4,75921.75,205,370.35,574.98,41949.15,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,E-mail,Sweden,59222.94,55669.44,38146.05,103,370.35,574.98,21076.89,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,E-mail,Germany,20124.3,18916.8,12962.25,35,370.35,574.98,7162.05,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,E-mail,United Kingdom,28749,27024,18517.5,50,370.35,574.98,10231.5,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,United States,223667.22,210246.72,144066.15,389,370.35,574.98,79601.07,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,Japan,35073.78,32969.28,22591.35,61,370.35,574.98,12482.43,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,Singapore,79347.24,74586.24,51108.3,138,370.35,574.98,28238.94,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,Netherlands,44273.46,41838.335,28516.95,77,370.35,574.98,15756.51,543.355
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,France,63247.8,59452.8,40738.5,110,370.35,574.98,22509.3,540.48
2005,Mountaineering Equipment,Rope,Husky Rope 200,Fax,Italy,57498,54048,37035,100,370.35,574.98,20463,540.48
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,United States,202390,190246.6,143696.9,2735,52.54,74,58693.1,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,China,122396,115052.24,86901.16,1654,52.54,74,35494.84,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,Australia,111592,104896.48,79230.32,1508,52.54,74,32361.68,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,Netherlands,53724,50500.56,38144.04,726,52.54,74,15579.96,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,France,90576,85141.44,64308.96,1224,52.54,74,26267.04,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,United Kingdom,46842,44031.48,33257.82,633,52.54,74,13584.18,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Telephone,Austria,114330,107470.2,81174.3,1545,52.54,74,33155.7,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Sales visit,United States,219780,206593.2,156043.8,2970,52.54,74,63736.2,69.56
2005,Mountaineering Equipment,Safety,Granite Climbing Helmet,Sales visit,Canada,74814,70325.16,53117.94,1011,52.54,74,21696.06,69.56
